ID,LIMIT_BAL,SEX,AGE,EDUCATION2,EDUCATION3,EDUCATION4,EDUCATION5,MARRIAGE2,MARRIAGE3,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
27729,-0.5973038141454764,1,-1.3469383335800609,1,0,0,0,1,0,0,0,0,0,0,0,-0.31372750100617314,-0.2341519439580527,-0.6775188328084787,-0.6776553549526827,-0.6298933342765509,-0.6165891669706769,-0.03791253966555825,-0.24006348614095463,-0.30703402377209377,-0.14453647875711756,-0.2983342792324105,-0.294865384430198,0
27886,-0.6741364117571912,1,-0.9118455988372487,0,1,0,0,0,0,0,0,0,0,0,0,-0.37022961551779715,-0.3839045831446338,-0.46392512785230317,-0.5774959648276822,-0.5894192234986726,-0.5812603594515234,-0.1551951627345715,-0.19074067971172817,-0.1313629082286214,-0.1755937251082614,-0.08788954952965009,1.2042637280015343,1
22296,-0.2899734236986168,1,-0.6942992314658427,1,0,0,0,0,0,0,0,0,0,0,0,1.0972059181331353,1.2038398898702933,1.2280100874255935,1.243615145658152,1.3561552786506312,1.4065524245036785,0.08103535391356272,-0.029179673962489154,-0.01522153948061141,0.01031232699365591,0.06657663492628092,0.27714865241192876,0
24014,-1.1351319974274805,0,-1.2381651498943578,1,0,0,0,1,0,2,2,2,0,0,0,-0.45267027664758236,-0.423466440489979,-0.4016035103105256,-0.37001176741472425,-0.5052370738165122,-0.5914389852036861,-0.21038698535528366,-0.20031908128259326,-0.24867152691379732,-0.23339644719037014,-0.053289124211521544,-0.3012860091737996,1
29483,-1.2119645950391955,0,0.6109789727625936,0,1,0,0,1,0,0,0,0,0,0,0,-0.5569185306748585,-0.6948167453412475,-0.6775188328084787,-0.6776553549526827,-0.6652665068756686,-0.6601997515161323,-0.021557204298429115,-0.24006348614095463,-0.30703402377209377,-0.2771390476849389,-0.30414220776795353,-0.1624616903932248,0
8246,0.24785475958338746,1,-0.15043331303732757,0,0,0,0,1,0,0,0,0,0,0,0,-0.6927871081985598,-0.6833104241743787,-0.6703023416619088,-0.6776553549526827,-0.6719343999198001,-0.65511890671472,-0.28710837671381667,-0.22019128371177393,-0.30703402377209377,-0.3021348193961211,-0.28560626563324176,-0.3012860091737996,0
5364,2.5528326879348344,1,1.8074839933053268,1,0,0,0,0,0,0,0,0,0,0,0,-0.5954420758373867,-0.5717985461991689,-0.6775188328084787,-0.20051366797482179,-0.6523641338352741,-0.6601997515161323,0.18077316267965565,-0.24006348614095463,1.472905405412232,-0.22877222942380143,-0.30414220776795353,-0.25501123624694133,0
8143,1.4771763213708258,1,1.5899376259339209,0,0,0,0,0,0,0,0,0,0,0,0,-0.6996491575684437,-0.6948167453412475,-0.6775188328084787,-0.6776553549526827,-0.6719343999198001,-0.6601997515161323,-0.33528227361336066,-0.24006348614095463,-0.30703402377209377,-0.3021348193961211,-0.30414220776795353,-0.3012860091737996,1
11204,0.24785475958338746,0,-0.4767528640944366,1,0,0,0,1,0,0,0,0,0,0,0,1.6760335065815821,1.816927933377565,1.9264221005906272,2.201309133023316,2.4644924604461718,2.7230670571469524,0.05129838051878248,0.020103388061878957,0.07815845549266295,0.14154012847736225,0.6226548989676326,-0.3012860091737996,0
24784,1.4003437237591108,0,0.06711305433407848,0,1,0,0,1,0,0,0,0,0,0,0,-0.5735384142487173,-0.6084483099158621,-0.49534573030446843,-0.3944336368282084,-0.446109532247676,-0.0019254990451574201,0.026795114441483556,0.2621070692444414,0.7504360568033801,0.5444094790323407,2.0973744552052973,-0.03231389153643592,0
20544,-0.05947563086347211,0,-0.2592064967230306,0,0,0,1,1,0,0,0,0,0,0,0,-0.6976728873499172,-0.6077380431771665,-0.6775188328084787,-0.6776553549526827,-0.6719343999198001,-0.6601997515161323,0.0593868372821627,-0.24006348614095463,-0.30703402377209377,-0.3021348193961211,-0.30414220776795353,-0.3012860091737996,0
21449,2.0918371022645452,1,-0.5855260477801396,0,0,0,0,1,0,0,0,0,0,0,0,-0.6889855328476441,-0.6861230804596133,0.5842990771515594,2.0014597032425043,1.843478241780983,1.336064170958752,-0.29888421817814964,3.234630853006147,7.2804991052844565,-0.11354172183525169,0.6226548989676326,2.6870809829765485,0
19949,1.7076741142059704,1,0.3934326053911875,1,0,0,0,1,0,0,0,0,0,0,0,-0.31649976895160625,-0.6505671275205114,3.3421389007424147,3.8281091492647725,3.7324423319856104,3.856739021536736,-0.14823671096019295,10.82895198893698,0.5684034291023533,0.2796417671816437,0.31372253005577055,0.2599112994966741,0
2125,1.4003437237591108,0,0.7197521564482966,0,0,0,0,1,0,2,0,0,0,0,0,3.705539504119704,3.890494855660285,3.259784303777759,1.1663757034452298,1.2870592369808185,1.3673621749354516,0.41515998697731354,0.20217250671803244,-0.05449949986624494,-0.03586736124275313,-0.04772834157110803,-0.06106209421724662,1
22099,0.24785475958338746,1,-0.6942992314658427,0,0,0,0,1,0,0,0,0,0,0,0,0.19514835616567716,-0.38955830638465083,-0.6775188328084787,-0.6500888373956301,-0.6424623126647387,-0.6456346630854171,0.05320154681604841,-0.24006348614095463,-0.2041993043077754,-0.30175988282045335,-0.2264766102235114,0.1792775076716235,0
13651,0.7088503452536769,0,1.9162571769910297,1,0,0,0,0,0,0,0,0,0,0,0,-0.6996628816671835,-0.6948309506760214,-0.6775332657907718,-0.6776709999683224,-0.6719510696524105,-0.6602166876654703,-0.33528227361336066,-0.24006348614095463,-0.30703402377209377,-0.3021348193961211,-0.30414220776795353,-0.3012860091737996,0
2715,-1.0582993998157657,0,-0.041660129351624546,1,0,0,0,1,0,2,2,2,2,2,2,-0.32713594547492625,-0.29407004603441383,-0.26395615818085155,-0.24120635365353568,-0.17872702117800224,-0.14954097667552216,-0.2282291693921518,-0.19237020031092097,-0.30703402377209377,-0.15840913205682366,-0.22999843922910662,-0.3012860091737996,0
21322,1.0161807357005364,0,1.5899376259339209,0,0,0,0,0,0,2,2,2,2,2,2,2.665403784731443,2.8660629331048417,3.019893705083483,3.3968386481423476,3.7307753587245776,3.9080386178816617,0.31893114107180465,0.19712496730102053,0.276590944810871,0.2915147587444552,0.31372253005577055,-0.22608950316765491,1
23663,-0.7509690093689061,1,1.3723912585625146,0,1,0,0,0,0,2,2,2,2,2,2,0.16188114082048,0.2162992217226994,0.26807243510886686,0.354055201403637,0.43271877096885775,0.5007563494572354,-0.15686043324467921,-0.12083027156587049,-0.18447278036967119,-0.1771559608402103,-0.08788954952965009,-0.25501123624694133,1
2457,2.5528326879348344,0,1.6987108096196237,0,0,0,0,0,0,0,0,0,0,0,0,4.740611031072992,4.9231658723845975,4.129256023081085,3.924685830808295,4.339253938466799,3.861294845708669,0.49937509563133115,0.3576923629288005,0.39436646347091325,0.6369563237929926,0.3160704160595007,0.2781898348027831,0
6658,-1.1351319974274805,1,-1.0206187825229518,1,0,0,0,1,0,2,2,0,0,0,0,-0.4612890106561565,-0.4561529158047507,-0.42077051079581523,-0.4051348275257249,-0.3780803534649242,-0.3532320447641404,-0.33528227361336066,-0.1891509035173937,-0.2620365386943472,-0.2621415846582296,-0.2553308934798793,-0.2572671314271257,0
9263,-0.7509690093689061,1,-0.5855260477801396,1,0,0,0,1,0,0,0,0,0,0,0,-0.6464271026556242,-0.6244009008669653,-0.5879044457503738,-0.5784972458286194,-0.5621308712155644,-0.5445597238359888,-0.25796614278693203,-0.18044687885341257,-0.2848562749659411,-0.27089010475714337,-0.2732489708767673,-0.25501123624694133,0
6667,-0.9046342045923359,1,2.351349911733842,0,0,0,0,0,0,1,2,0,0,0,2,-0.07372046224511383,-0.060988913064064426,-0.030112979067400895,-0.16980250227420074,0.16015197305737172,-0.1670698912403945,-0.33528227361336066,-0.17647243836757642,-0.25620028900851755,1.5942318909019912,-0.30414220776795353,-0.3012860091737996,1
6073,-0.9046342045923359,1,-0.5855260477801396,1,0,0,0,0,0,0,0,2,0,2,2,-0.6939399324927003,-0.6829979068093527,-0.6715147121745325,-0.6262614785764524,-0.6271761678610673,-0.6217546925187794,-0.28579994988444635,-0.24006348614095463,-0.11531322159258986,-0.3021348193961211,-0.29240277774930273,-0.3012860091737996,1
5287,2.706497883158264,1,-0.2592064967230306,0,0,0,0,1,0,0,0,0,0,0,0,5.960628512643391,6.400591715545324,5.283577080921818,1.9627539345500253,2.144650300851793,2.577788768125237,0.97314455575697,0.48725912276705863,1.2395721429727626,1.572548058942541,1.3640925843561016,1.1448006447905215,1
19572,-0.9046342045923359,1,0.2846594217054845,1,0,0,0,0,0,0,0,0,0,0,0,-0.6915793875094602,-0.6864640084941872,-0.6690322392201125,-0.6631680704703724,-0.6612157618513587,-0.6493098074917719,-0.3003115929010991,-0.21669377608423815,-0.25299035168131123,-0.26195411637039573,-0.26441350512588807,-0.2640926604338373,0
14775,1.5540089189825406,1,-0.8030724151515457,0,0,0,0,1,0,0,0,0,0,0,0,0.2397928493661418,0.31396089829334495,0.36955073361193264,0.4879139552164306,0.5959321229565869,0.6535712249343787,-0.12635029854163468,-0.11900202894238587,-0.13194653319720437,-0.14034968699549455,-0.14331201651243813,-0.14539786787644582,0
25703,0.24785475958338746,1,1.0460717075054056,0,1,0,0,0,1,0,0,0,0,0,0,-0.6941732421712763,-0.6602977818406411,-0.6775188328084787,-0.6714129937124648,-0.6486634531957811,-0.6601997515161323,-0.1907605829147287,-0.24006348614095463,-0.2837473875256335,-0.21489957612409533,-0.30414220776795353,-0.3012860091737996,0
8193,-0.6741364117571912,0,0.8285253401339996,1,0,0,0,1,0,0,0,0,0,0,0,0.3728068143519713,0.4265523817113721,0.48055480042847065,0.11463952707016578,0.17043719807794458,0.1994453165841492,-0.13794771816559898,-0.10242861211644917,-0.21365402879881942,-0.19152852957414002,2.785181481350667,-0.19988641299782142,0
28909,1.7845067118176854,1,0.6109789727625936,1,0,0,0,1,0,0,0,0,0,0,0,-0.1002903174053043,-0.6851855283645352,-0.6727559486517426,-0.6724924997916002,-0.6664333881583916,-0.6546108222345788,-0.29495893769003867,-0.22694783253769538,-0.28777439980885594,-0.2815133077343958,-0.2837526714197706,-0.28219766534147056,1
1722,-0.5973038141454764,0,-0.9118455988372487,0,0,0,0,1,0,0,0,0,2,2,2,0.07724462389233198,0.12762952206394018,0.24166007751242108,0.34291595026821053,0.4388865720346794,0.48945993784876207,-0.16875522260259132,0.054045109810919575,-0.12027403382554507,-0.13966230327343704,-0.1496760233120225,-0.15667734377736753,0
9144,-0.827801606980621,1,-0.15043331303732757,1,0,0,0,0,0,0,0,0,0,0,0,-0.27648029702644333,-0.22588443911963585,-0.19496650281964342,-0.1310967335817216,-0.0660896379300106,-0.019962498090171008,-0.15686043324467921,-0.16057467642423187,-0.13194653319720437,-0.05217710228429949,-0.1187827864208363,-0.1277556106980811,0
7285,-0.4436386189220466,1,-1.2381651498943578,1,0,0,0,1,0,1,2,2,0,0,0,0.234522795450071,0.3034773612301978,0.30455901434592425,-0.14480176728204971,-0.33380554365189097,-0.13214755130535413,-0.10333388113407478,-0.24006348614095463,0.30297079339082095,0.10248423517864012,2.858027733940084,0.1475792882167256,0
16718,-1.0582993998157657,0,0.06711305433407848,1,0,0,0,0,0,0,2,0,0,0,0,-0.6828234125134883,-0.6892766647794218,-0.6718899697141542,-0.6715537988532216,-0.6654332042017719,-0.6601997515161323,-0.33528227361336066,-0.22456316824619368,-0.2842726499973582,-0.2777639419777185,-0.30414220776795353,-0.25616810557011277,1
993,-0.6741364117571912,1,-0.9118455988372487,1,0,0,0,1,0,0,0,0,0,0,0,0.08778473172447365,0.13831193381392207,0.18662711602867912,0.2778952652698503,0.36815689656905437,0.4178708345968631,-0.2044395906763276,-0.1526257954525596,-0.17863653068384155,-0.15840913205682366,-0.16203331806849697,-0.15089299716151022,0
16849,-1.1351319974274805,0,0.5022057890768905,0,1,0,0,1,0,0,0,0,0,0,0,-0.46793147444620414,-0.4406691009011865,-0.40216639661995807,-0.36788404528773266,-0.3385397477132243,-0.6601997515161323,-0.2585014083080381,-0.1813212557602965,-0.23699902754213803,-0.2771390476849389,-0.30414220776795353,-0.3012860091737996,0
16461,-0.5204712165337615,1,1.6987108096196237,0,0,0,0,0,0,0,0,0,0,0,0,0.5938059763584522,0.5421696014362425,0.60811349793524,0.7482783054913851,0.622553685935282,0.6695928222081654,-0.1449656438867671,-0.10493250962252594,-0.09109278539639683,-0.12716441741784595,-0.12496143379907354,-0.12197126408222382,0
19001,0.555185150030247,1,-0.6942992314658427,0,0,0,0,1,0,0,0,0,0,0,0,-0.6947359302196068,-0.692316606421039,-0.6775188328084787,-0.669207046507275,-0.6702674266587673,-0.6161657632372258,-0.324814858978398,-0.24006348614095463,-0.2755182754686137,-0.29588587646832554,-0.14349737593378525,-0.26056420899816435,0
28472,0.24785475958338746,1,-0.36797968040873363,1,0,0,0,1,0,0,0,0,2,0,0,1.0451229634157164,1.1004534633857612,1.1181317932279204,1.1750117520783132,1.3458867233626686,1.4351237084369535,-0.034463050751763744,0.21771256901765174,-0.30703402377209377,-0.014683444717526249,-0.007567133612565963,-0.05255910469193641,0
21494,0.632017747641962,1,-0.6942992314658427,1,0,0,0,0,0,0,0,0,0,0,0,-0.6942967590599343,-0.6948167453412475,0.031717917076409904,-0.16607898855196548,-0.12268338014207683,-0.08183025162203453,-0.33528227361336066,1.7129765685989233,-0.2138874787862526,0.01031232699365591,-0.1805692602032087,-0.1971677700883685,1
11384,-0.4436386189220466,0,-1.2381651498943578,1,0,0,0,1,0,0,0,0,0,0,0,0.5618013780973137,0.6144605501006811,0.6316248260907646,-0.05050925802191567,0.019009347045717866,0.055521919509477415,-0.10928127581303083,-0.08831934839173089,-0.22380910325216302,-0.1771559608402103,-0.1805692602032087,-0.11265846603069359,0
1009,-1.0582993998157657,0,-0.15043331303732757,1,0,0,0,1,0,0,0,4,3,2,0,-0.42811786400213775,-0.34489673385547126,-0.33169014408255654,-0.313298585721015,-0.2922145607891206,0.2073375621756763,-0.008175566270778006,-0.24006348614095463,-0.30703402377209377,-0.3021348193961211,-0.09406819690788733,-0.27167015450061033,0
5761,-1.0582993998157657,1,0.2846594217054845,1,0,0,0,0,0,0,0,0,0,0,0,-0.37275484968591444,-0.4765233658705406,-0.5308941656924717,-0.5234111457614331,-0.5325754352974514,-0.5907446030808264,-0.24291923424917325,-0.19900751592226731,-0.2847979124690828,-0.2781388785533862,-0.2791804723598751,-0.22626303356613064,0
22059,-0.5973038141454764,1,-0.9118455988372487,0,0,0,0,1,0,0,0,0,0,0,0,-0.6584768613491403,-0.6948167453412475,-0.6775188328084787,-0.6776553549526827,-0.6719343999198001,-0.6601997515161323,-0.33528227361336066,-0.24006348614095463,-0.30703402377209377,-0.3021348193961211,-0.30414220776795353,-0.3012860091737996,0
24649,2.01500450465283,0,0.3934326053911875,0,0,0,0,0,0,0,0,0,0,0,0,-0.13108719497734322,-0.2359418161395656,-0.37819321303105286,-0.47544352781028476,-0.37911387688676457,-0.4219589387779105,0.7233539792408159,0.3570167080462084,0.44730124812138816,0.7955544953004434,0.37550900383814295,0.2973360221012707,0
676,-0.5973038141454764,0,0.7197521564482966,0,1,0,0,1,0,2,2,2,2,2,2,0.18915092501639863,0.2024490203181351,-0.20427577639871858,-0.18263141509870875,-0.18451141839378632,-0.1808051083535457,-0.33528227361336066,-0.12480471205170664,-0.30703402377209377,-0.14591124620123258,-0.30414220776795353,-0.22608950316765491,1
3384,-0.4436386189220466,1,0.06711305433407848,1,0,0,0,0,0,1,2,0,0,2,2,-0.5562597739353498,-0.5507178293946834,-0.4680096618412617,-0.3742046316061488,-0.516939226108963,-0.4211290674603465,-0.33528227361336066,-0.041341461849147734,-0.01522153948061141,-0.3021348193961211,0.004790161143908518,-0.3012860091737996,1
28476,-0.5204712165337615,1,-0.5855260477801396,1,0,0,0,0,0,0,0,0,0,0,0,-0.04881122303243527,0.015137475989330412,0.08050139722722235,0.18089616830405789,0.28630850945234,0.34064199361539643,-0.15686043324467921,-0.12083027156587049,-0.13194653319720437,-0.11466653156225488,-0.1805692602032087,-0.1277556106980811,0
2898,1.1698459309239662,0,0.06711305433407848,0,0,0,0,1,0,0,0,0,0,0,0,1.3068278022843487,1.1420892996080976,0.9411545643494403,0.6399365721868507,0.5959321229565869,-0.25258050924816317,-0.010257154408412624,-0.11538528810027499,-0.3039991739354624,-0.15316001999747542,1.2463275653268997,1.4346542537111298,0
16919,1.1698459309239662,0,1.6987108096196237,0,0,0,0,0,0,0,0,0,0,0,0,5.931615767907521,3.4358673215560027,3.3273739598565326,3.7478345740177597,3.5605607190405104,3.5715681389828027,0.8763804443303551,0.2766137770177433,0.3442914411664949,0.22390119626570745,0.21023018647029676,0.19628348672224394,0
21545,-1.2119645950391955,1,-1.3469383335800609,1,0,0,0,1,0,0,0,0,0,0,0,-0.5701211136625152,-0.6666191558150321,-0.5413292118904117,-0.5516034639440714,-0.5237238072813668,-0.674985009888242,-0.21722648923608312,0.13496471810254335,-0.24867152691379732,-0.20840067547918797,-0.30414220776795353,0.3680207377470467,0
20395,-0.6741364117571912,0,-1.3469383335800609,1,0,0,0,1,0,0,0,0,0,0,0,0.37826900565039895,-0.004963072715755182,-0.37745713093410277,-0.6776553549526827,-0.6719343999198001,-0.6601997515161323,-0.23120286673162982,-0.17448521812465836,-0.30703402377209377,-0.3021348193961211,-0.30414220776795353,-0.3012860091737996,0
3652,-0.4436386189220466,0,0.9372985238197027,1,0,0,0,0,0,0,0,0,0,0,0,0.8263059331088586,0.8608378764194122,0.8917360329777297,1.0023220694479233,1.1089098045742347,1.1740699025403907,0.02215614659189784,-0.021191048585958515,-0.04440278790975965,-0.020807408786765878,-0.04463901788198941,-0.040990411460221844,0
11742,0.09418956435995768,0,-1.0206187825229518,1,0,0,0,0,0,0,0,0,0,0,0,-0.6942144144674957,-0.6891914327707783,-0.6718033718203953,-0.6714599287593838,-0.6653331858061099,-0.653493036378268,-0.3117305906846947,-0.22432470181704353,-0.2839224750162084,-0.27738900540205075,-0.27967476415013404,-0.2783799965750048,0
652,0.555185150030247,1,-1.0206187825229518,1,0,0,0,1,0,0,0,0,0,0,0,-0.5027357888502553,-0.588276734536907,-0.5647106432052982,-0.5603177376553532,-0.5469114053423342,-0.4146763945625529,-0.2758083268238002,0.07057878223199791,0.13068470266512977,0.1665359001885444,0.5915763026550993,-0.2723642760945132,0
19418,0.40151995480681724,1,1.0460717075054056,0,1,0,0,0,0,0,0,0,0,0,0,1.7278557034229454,1.8919747169881425,1.991139593193066,1.9915564083426098,1.4190001705915707,0.7575083734219359,0.2683782863006782,0.15738056244265916,0.276590944810871,0.3260714131351645,-0.056996312638463886,-0.1277556106980811,0
29025,1.1698459309239662,1,-0.8030724151515457,0,0,0,0,1,0,0,0,0,0,0,0,-0.6951064808855806,-0.6794607784506486,-0.5888425895994279,-0.44333995571773543,-0.5140220229021555,-0.5246766845131288,-0.27075304134668754,0.004205626118534405,0.24583390896654872,-0.3021348193961211,-0.30383327539904165,-0.22111496507801764,1
27931,-0.2899734236986168,1,-0.8030724151515457,1,0,0,0,1,0,2,0,0,0,0,0,-0.5903504352049329,-0.5673096604106127,-0.5332178758416672,-0.5054506678071219,-0.4847999816362491,-0.46611148010218323,-0.266768286911787,-0.19340355483723837,-0.23799118998872906,-0.277014068826383,-0.27850082114826896,-0.2771074403195162,0
24295,1.0161807357005364,0,-0.041660129351624546,0,1,0,0,0,0,0,0,0,0,0,0,-0.6996491575684437,-0.6948167453412475,-0.6775188328084787,-0.6776553549526827,-0.6719343999198001,-0.6601997515161323,-0.33528227361336066,-0.24006348614095463,-0.30703402377209377,-0.3021348193961211,-0.30414220776795353,-0.3012860091737996,0
5083,-0.9046342045923359,1,2.351349911733842,0,1,0,0,0,0,0,0,0,0,0,0,-0.6452468301640041,-0.6708097295733362,-0.6229621597404104,-0.6546884719936854,-0.6474632324478374,-0.632356722004393,-0.23477130353900344,-0.08982963577634862,-0.22135787838411455,-0.21040033721608256,-0.20256524486973326,-0.22244536479966484,0
433,-0.4436386189220466,1,-0.6942992314658427,0,0,0,0,1,0,0,0,0,0,0,0,-0.03920435391459781,0.008872923354035184,0.050221000376215096,0.12008399251276188,0.19512507207384153,0.2409050101636734,-0.18659740663945945,-0.14070247399505117,-0.19030903005550084,-0.1771559608402103,-0.1770474311976135,-0.15667734377736753,0
8083,-0.9046342045923359,0,3.221535381219466,0,1,0,0,0,0,1,2,2,2,2,2,-0.538212584092555,-0.5345379530871975,-0.48573336409723733,-0.47771205507803316,-0.4465262755629342,-0.4374047069742038,-0.33528227361336066,-0.1526257954525596,-0.30703402377209377,-0.23339644719037014,-0.30414220776795353,-0.2318738497835122,1
22324,2.3223348950996896,1,-0.5855260477801396,1,0,0,0,1,0,0,0,0,0,0,0,-0.3352880601263484,-0.3361746583042893,-0.2731211019369953,-0.2530652755083858,-0.22313518885191813,-0.1800599177826719,-0.2508292691721848,-0.041341461849147734,-0.22485962819561234,-0.1771559608402103,-0.1805692602032087,0.27714865241192876,0
17248,1.4771763213708258,1,-0.4767528640944366,0,0,0,0,1,0,3,2,2,2,2,2,-0.6653389107190242,-0.6593034084064674,-0.6414363770756293,-0.6385428158535729,-0.6302600683939781,-0.61785937817103,-0.33528227361336066,-0.24006348614095463,-0.30703402377209377,-0.3021348193961211,-0.30414220776795353,-0.3012860091737996,1
28263,-0.05947563086347211,1,-0.15043331303732757,1,0,0,0,0,0,0,0,0,0,0,0,-0.6942967590599343,-0.6892766647794218,-0.6718899697141542,-0.6715537988532216,-0.6654332042017719,-0.6503090403027163,-0.31208743436543207,-0.22456316824619368,-0.2842726499973582,-0.2777639419777185,-0.268058907079048,-0.2960222537533695,0
5330,0.01735696674824278,0,0.6109789727625936,1,0,0,0,1,0,0,0,0,0,0,0,-0.6149028478503775,-0.5896404466752025,-0.5645230144354874,-0.6429547102639525,-0.6057222219915741,-0.5985013594776492,0.10583598972480944,0.07240702485548253,-0.1775860057403922,0.001938743470409887,-0.07905408377877084,-0.14325765962857862,0
